-1.654124,-1.621951,-1.550600,-1.426855,-1.233807,-0.950133,-0.549501,-0.000423,0.732907,1.687923,2.898010,4.382846,6.135018,8.106266,10.200938,12.285661,14.217332,15.878128,17.199371,18.164381,18.794887,19.132110,19.220813,19.099070,18.793093,18.315397,17.664937,16.828567,15.783923,14.504447,12.967633,11.167154,9.127636,6.917080,4.648108,2.460669,0.489232,-1.169858,-2.474313,-3.431241,-4.080461,-4.476558,-4.675729,-4.728438,-4.676505,-4.552824,-4.382351,-4.183503,-3.969573,-3.749952
-1.740413,-1.702963,-1.619949,-1.475003,-1.246684,-0.907194,-0.421075,0.255783,1.176095,2.398780,3.982136,5.970053,8.369891,11.125691,14.099966,17.084406,19.848854,22.207226,24.060646,25.397965,26.266899,26.739922,26.889123,26.772335,26.427409,25.870937,25.099009,24.089028,22.802820,21.192445,19.210999,16.830841,14.069266,11.014587,7.835515,4.754965,1.990007,-0.309492,-2.087478,-3.367938,-4.221838,-4.736328,-4.995143,-5.069533,-5.015952,-4.877130,-4.684400,-4.460193,-4.220245,-3.975371
-1.835513,-1.794248,-1.700990,-1.535966,-1.272717,-0.876095,-0.299956,0.515131,1.643318,3.172300,5.196224,7.797713,11.014057,14.789309,18.932714,23.125180,27.002121,30.274765,32.805900,34.601794,35.754619,36.384250,36.601194,36.489557,36.102019,35.460113,34.556060,33.354870,31.797174,29.804979,27.294442,24.201157,20.521556,16.362792,11.971041,7.695239,3.880045,0.753128,-1.617109,-3.287585,-4.378687,-5.024453,-5.345508,-5.439357,-5.380042,-5.221610,-5.002452,-4.749272,-4.480302,-4.207743
-1.940293,-1.897291,-1.796142,-1.613566,-1.317841,-0.865935,-0.199955,0.756869,2.103827,3.963872,6.477684,9.782422,13.964303,18.980897,24.580079,30.291583,35.559112,39.951450,43.287945,45.610224,47.077374,47.873971,48.159624,48.050407,47.616382,46.884595,45.842498,44.440225,42.592487,40.183133,37.078555,33.159877,28.384238,22.870595,16.963383,11.188251,6.071679,1.945211,-1.116869,-3.226008,-4.572987,-5.353310,-5.733022,-5.840345,-5.769031,-5.585334,-5.334989,-5.048987,-4.747957,-4.445354
-2.055355,-2.013283,-1.907517,-1.711364,-1.387892,-0.886134,-0.136161,0.956933,2.519384,4.713107,7.732248,11.780115,17.007864,23.400868,30.643380,38.082406,44.921704,50.556238,54.762291,57.635112,59.419529,60.377436,60.724310,60.611272,60.126864,59.303724,58.123925,56.521337,54.382056,51.546731,47.823137,43.024175,37.051037,30.024607,22.400923,14.923934,8.347287,3.124896,-0.673026,-3.232418,-4.830986,-5.735654,-6.162837,-6.273536,-6.181850,-5.966250,-5.679594,-5.356879,-5.020874,-4.686069
-2.180929,-2.142944,-2.036642,-1.832201,-1.487852,-0.945185,-0.122846,1.091469,2.850154,5.353477,8.849118,13.608123,19.850524,27.595004,36.464810,45.618557,54.009415,60.854084,65.890844,69.276399,71.346391,72.441754,72.833626,72.707329,72.169061,71.256527,69.946266,68.156036,65.743623,62.506569,58.193249,52.545707,45.404248,36.886517,27.560431,18.396986,10.386431,4.105344,-0.387201,-3.358606,-5.176971,-6.181210,-6.637257,-6.737649,-6.615646,-6.360969,-6.032855,-5.669758,-5.296180,-4.927352
-2.316787,-2.286383,-2.184216,-1.977784,-1.621137,-1.049377,-0.171171,1.141012,3.062428,5.826728,9.727866,15.094760,22.205052,31.103009,41.356348,51.961446,61.659234,69.516750,75.241358,79.043185,81.336413,82.530422,82.944580,82.793739,82.199179,81.202671,79.775543,77.821129,75.172213,71.588663,66.767510,60.390501,52.247677,42.457151,31.685225,21.096746,11.881532,4.718672,-0.343465,-3.642781,-5.625564,-6.693076,-7.154110,-7.228378,-7.065511,-6.764691,-6.390383,-5.983742,-5.570507,-5.166313
-2.462194,-2.443011,-2.349955,-2.148406,-1.789068,-1.201840,-0.287389,1.093922,3.135289,6.096021,10.304568,16.131089,23.891133,33.640393,44.899830,56.548624,67.180879,75.760357,81.971509,86.060880,88.498927,89.745702,90.157096,89.970603,89.319025,88.246989,86.721336,84.633705,81.797157,77.942687,72.729424,65.797008,56.904180,46.176840,34.356841,22.745725,12.670534,4.881788,-0.578112,-4.096378,-6.176206,-7.265564,-7.706000,-7.738226,-7.524532,-7.171324,-6.746932,-6.294376,-5.840096,-5.399791
-2.615914,-2.611530,-2.532557,-2.342858,-1.990703,-1.402177,-0.472111,0.947851,3.063536,6.151700,10.563116,16.692676,24.875585,35.167978,47.055972,59.346003,70.546306,79.560520,86.058548,90.307902,92.813877,94.069464,94.455171,94.224084,93.516930,92.380073,90.776804,88.590135,85.619144,81.575260,76.093453,68.788916,59.405899,48.081883,35.609400,23.372055,12.776403,4.615041,-1.072050,-4.701567,-6.812756,-7.884518,-8.280811,-8.256987,-7.984189,-7.573794,-7.096647,-6.596811,-6.100932,-5.624459
-2.776251,-2.789997,-2.729790,-2.558561,-2.223018,-1.646755,-0.720781,0.708904,2.856080,6.008038,10.528185,16.824040,25.238701,35.824193,48.044029,60.664777,72.150658,81.375092,88.000704,92.306475,94.817508,96.046381,96.388785,96.107634,95.348626,94.159021,92.499513,90.247272,87.192372,83.034359,77.394648,69.876383,60.219227,48.571162,35.754632,23.196567,12.343670,4.009627,-1.767124,-5.419634,-7.508043,-8.529955,-8.863313,-8.772761,-8.435031,-7.964505,-7.433371,-6.886030,-6.348906,-5.836939
-2.941134,-2.975944,-2.938676,-2.791853,-2.481389,-1.929515,-1.025083,0.389101,2.531238,5.694235,10.247779,16.604919,25.111004,35.813845,48.164263,60.909383,72.493513,81.777196,88.420926,92.710518,95.182207,96.359762,96.647747,96.314891,95.509780,94.280045,92.584605,90.296961,87.201840,82.992178,77.282505,69.670739,59.895930,48.113091,35.160156,22.484332,11.549987,3.179349,-2.591172,-6.203884,-8.230642,-9.179742,-9.437255,-9.273206,-8.867444,-8.335835,-7.750985,-7.157079,-6.579982,-6.033929
-3.108224,-3.166541,-3.155738,-3.038380,-2.760219,-2.243018,-1.374737,0.003253,2.111188,5.244536,9.775695,16.119830,24.622652,35.329425,47.685119,60.428906,71.997776,81.248464,87.842423,92.070306,94.474989,95.586708,95.815129,95.432289,94.588353,93.331044,91.618135,89.320953,86.221235,82.008447,76.293763,68.672851,58.884861,47.088239,34.127503,21.457691,10.549225,2.226193,-3.477701,-7.010538,-8.950870,-9.812957,-9.987294,-9.746683,-9.272367,-8.680595,-8.043714,-7.405278,-6.790348,-6.212310
-3.275027,-3.358755,-3.377249,-3.293485,-3.053560,-2.579458,-1.759167,-0.433820,1.617365,4.690683,9.159498,15.439776,23.877471,34.517210,46.802477,59.470720,70.957983,80.121737,86.626083,90.765678,93.087804,94.126634,94.294779,93.866104,92.991565,91.718835,90.004974,87.720083,84.644297,80.465261,74.792389,67.220016,57.486810,45.751787,32.860841,20.270362,9.451045,1.225485,-4.375786,-7.804930,-9.644532,-10.412111,-10.500328,-10.183072,-9.641800,-8.992367,-8.306358,-7.626389,-6.976538,-6.369242
-3.438995,-3.549500,-3.599444,-3.552526,-3.355608,-2.931441,-2.168728,-0.909200,1.067524,4.057601,8.434566,14.614866,22.945216,33.471269,45.637866,58.184284,69.549050,78.592795,84.983238,89.018702,91.249715,92.212958,92.322704,91.853701,90.957186,89.680681,87.980816,85.727057,82.698728,78.582492,72.986609,65.504118,55.872268,44.248532,31.477015,19.011902,8.321117,0.223982,-5.252440,-8.563517,-10.294363,-10.964115,-10.966122,-10.574181,-9.969088,-9.265699,-8.534435,-7.816725,-7.135519,-6.502233
-3.597606,-3.735744,-3.818670,-3.811094,-3.661017,-3.292440,-2.595375,-1.412835,0.474434,3.361783,7.622480,13.673451,21.862835,32.238757,44.249558,56.638859,67.850020,76.748538,83.006540,86.925919,89.059741,89.946209,90.000289,89.496857,88.586978,87.317911,85.646040,83.440623,80.480723,76.452536,70.963428,63.604904,54.111859,42.638512,30.024889,17.720510,7.188456,-0.756496,-6.091066,-9.273323,-10.889882,-11.460273,-11.377348,-10.913799,-10.248977,-9.496165,-8.724241,-7.973206,-7.264745,-6.609185
-3.748423,-3.914576,-4.031467,-4.065102,-3.965005,-3.656928,-3.032808,-1.937671,-0.154178,2.611489,6.731818,12.624157,20.638673,30.827364,42.644187,54.839635,65.864350,74.590563,80.695803,84.485612,86.514979,87.322646,87.323235,86.790894,85.875974,84.625289,82.995139,80.855004,77.984280,74.069263,68.716755,61.516552,52.200306,40.917320,28.501261,16.394488,6.053037,-1.714321,-6.888609,-9.930241,-11.426372,-11.895670,-11.729218,-11.197487,-10.477499,-9.680320,-8.872844,-8.093374,-7.362177,-6.688423
-3.889122,-4.083231,-4.234578,-4.310772,-4.263293,-4.020220,-3.476183,-2.479159,-0.814807,1.808043,5.760170,11.458908,19.256866,29.211444,40.784883,52.737964,63.532091,72.048997,77.973144,81.613937,83.527471,84.251656,84.199319,83.642677,82.730592,81.509149,79.934763,77.877739,75.118687,71.344963,66.163538,59.162644,50.069886,39.027693,26.860396,14.999716,4.891429,-2.663940,-7.652613,-10.536979,-11.903474,-12.268232,-12.018882,-11.422210,-10.651766,-9.815581,-8.978028,-8.175375,-7.426291,-6.738709
-4.017511,-4.239088,-4.424912,-4.544536,-4.551896,-4.378116,-3.921498,-3.034274,-1.506704,0.947921,4.696923,10.156410,17.681404,27.336471,38.595902,50.236055,60.734704,68.987594,74.688560,78.151093,79.930964,80.563035,80.456069,79.878529,78.976641,77.795346,76.291466,74.337064,71.715394,68.116566,63.149281,56.401032,47.594787,36.863576,25.017970,13.473525,3.660488,-3.632543,-8.398422,-11.100867,-12.323587,-12.577635,-12.244723,-11.585901,-10.769714,-9.900101,-9.038229,-8.217934,-7.456072,-6.759244
-4.131534,-4.379653,-4.599483,-4.762894,-4.826853,-4.726394,-4.364750,-3.600164,-2.229835,0.025631,3.527023,8.686623,15.860865,25.123346,35.965888,47.188905,57.295875,65.204022,70.620301,73.862204,75.482474,76.009166,75.843398,75.247135,74.362298,73.232109,71.814242,69.983918,67.529279,64.146051,59.447612,53.022844,44.590114,34.269822,22.851992,11.726922,2.300497,-4.656651,-9.146068,-11.631368,-12.690068,-12.824103,-12.405604,-11.687024,-10.829865,-9.932635,-9.052479,-8.220333,-7.451009,-6.749678
-4.229278,-4.502548,-4.755356,-4.962277,-5.083939,-5.060275,-4.800974,-4.172547,-2.982326,-0.962458,2.236303,7.017514,13.736041,22.475931,32.754277,43.409081,52.985043,60.433048,65.478629,68.442160,69.868246,70.271892,70.041080,69.427324,68.565954,67.497708,66.181754,64.498439,62.244088,59.124500,54.762824,48.753757,40.812635,31.043479,20.205505,9.648875,0.740381,-5.776966,-9.915951,-12.136906,-13.005139,-13.007138,-12.500164,-11.724205,-10.831147,-9.912471,-9.020377,-8.182409,-7.411099,-6.710112
-4.309002,-4.605519,-4.889622,-5.138961,-5.318447,-5.373961,-5.223340,-4.744028,-3.757521,-2.013251,0.819011,5.125815,11.253951,19.297566,28.809174,38.685306,47.537023,54.368160,58.930098,61.542510,62.732714,62.992856,62.689886,62.059577,61.227761,60.231791,59.033149,57.519851,55.500799,52.698241,48.753083,43.273874,35.977622,26.948572,16.900389,7.119392,-1.090625,-7.029023,-10.722217,-12.620674,-13.267497,-13.124290,-12.526239,-11.695997,-10.772820,-9.839420,-8.942105,-8.104566,-7.336863,-6.641109
-4.369169,-4.686483,-4.999446,-5.289077,-5.525126,-5.660390,-5.622528,-5.302720,-4.541154,-3.111522,-0.712541,3.012975,8.392011,15.524506,24.010044,32.833966,40.712198,46.730123,50.673323,52.852547,53.762965,53.859832,53.478815,52.833596,52.037248,51.122776,50.054937,48.732317,46.981627,44.549664,41.106195,36.286365,29.818704,21.766598,12.778778,4.042211,-3.238887,-8.427126,-11.563192,-13.075584,-13.469956,-13.170220,-12.480586,-11.600870,-10.654550,-9.713891,-8.818487,-7.987818,-7.229364,-6.543699
-4.408515,-4.743610,-5.082169,-5.408761,-5.698342,-5.911364,-5.986683,-5.831685,-5.309556,-4.225424,-2.318137,0.724604,5.192780,11.181876,18.349030,25.807012,32.429095,37.419663,40.605718,42.274449,42.868181,42.788069,42.327145,41.670554,40.915528,40.089912,39.162703,38.045874,36.589218,34.572795,31.708320,27.674418,22.227085,15.412560,7.792869,0.408437,-5.685869,-9.941586,-12.410262,-13.479661,-13.597994,-13.136527,-12.359127,-11.437508,-10.476645,-9.537057,-8.651085,-7.833838,-7.090230,-6.419387
-4.426127,-4.775448,-5.135505,-5.494422,-5.832483,-6.118129,-6.302172,-6.309782,-6.030191,-5.305565,-3.924517,-1.634539,1.798437,6.450617,12.042546,17.853287,22.970239,26.755306,29.079906,30.188429,30.448073,30.189577,29.653716,28.992183,28.284273,27.552243,26.770108,25.865333,24.714852,23.139182,20.903799,17.747871,13.473737,8.119385,2.141502,-3.615728,-8.300426,-11.477399,-13.200621,-13.794863,-13.630559,-13.012879,-12.157866,-11.205436,-10.240439,-9.311069,-8.442313,-7.645006,-6.921666,-6.270144
-4.421523,-4.781059,-5.157761,-5.543129,-5.922582,-6.272376,-6.555207,-6.714215,-6.665492,-6.290331,-5.431564,-3.904643,-1.543556,1.696698,5.600052,9.634833,13.138934,15.654321,17.094238,17.644844,17.583754,17.162399,16.565015,15.908205,15.252929,14.615991,13.976842,13.279220,12.428759,11.289582,9.686921,7.430516,4.382125,0.580472,-3.631621,-7.637238,-10.821449,-12.874523,-13.843119,-13.972896,-13.544279,-12.789669,-11.874438,-10.905868,-9.948734,-9.039267,-8.195517,-7.424429,-6.726440,-6.098378
-4.394730,-4.760153,-5.148071,-5.553005,-5.965018,-6.367487,-6.734022,-7.024389,-7.179681,-7.117868,-6.732986,-5.905249,-4.534341,-2.606554,-0.278438,2.100123,4.107974,5.457804,6.098509,6.156551,5.822022,5.270440,4.632732,3.992857,3.394996,2.851206,2.346308,1.839498,1.263521,0.523754,-0.497744,-1.923523,-3.833885,-6.187796,-8.750826,-11.124793,-12.921946,-13.949640,-14.242985,-13.968839,-13.320620,-12.461640,-11.509881,-10.542538,-9.606159,-8.726306,-7.914997,-7.175909,-6.507834,-5.906885
-4.346326,-4.713176,-5.106574,-5.523570,-5.958136,-6.399673,-6.831014,-7.225928,-7.546427,-7.740822,-7.744808,-7.489953,-6.925757,-6.058211,-4.990984,-3.928208,-3.103256,-2.671109,-2.654705,-2.974321,-3.509805,-4.147238,-4.799405,-5.409220,-5.946236,-6.402047,-6.786991,-7.128621,-7.471371,-7.875737,-8.413658,-9.154591,-10.136207,-11.321340,-12.565982,-13.644623,-14.345702,-14.567538,-14.336564,-13.757322,-12.953183,-12.031079,-11.069971,-10.122197,-9.219294,-8.378133,-7.605924,-6.903852,-6.269559,-5.698769
-4.277445,-4.641344,-5.034493,-5.455908,-5.902610,-6.368694,-6.844139,-7.313424,-7.754266,-8.137129,-8.426950,-8.589289,-8.603279,-8.480786,-8.282766,-8.114420,-8.088044,-8.273438,-8.673619,-9.238187,-9.893887,-10.569879,-11.210450,-11.778240,-12.252881,-12.628451,-12.911309,-13.118735,-13.278013,-13.424879,-13.599439,-13.836956,-14.151667,-14.516828,-14.854346,-15.052574,-15.012739,-14.692459,-14.114238,-13.342089,-12.451421,-11.509070,-10.565480,-9.654510,-8.796466,-8.001767,-7.274147,-6.613102,-6.015619,-5.477340
-4.189741,-4.546595,-4.934092,-5.352639,-5.801438,-6.277934,-6.777145,-7.290977,-7.807713,-8.312135,-8.786991,-9.216765,-9.594267,-9.928755,-10.250827,-10.607118,-11.042680,-11.580345,-12.211268,-12.901147,-13.604457,-14.277183,-14.884029,-15.400739,-15.813669,-16.118390,-16.318280,-16.423394,-16.449445,-16.416284,-16.344982,-16.252513,-16.143970,-16.004803,-15.799161,-15.480423,-15.011757,-14.383776,-13.617504,-12.753781,-11.838902,-10.914172,-10.011193,-9.151325,-8.347209,-7.604906,-6.925904,-6.308733,-5.750156,-5.245993
-4.085296,-4.431481,-4.808519,-5.217694,-5.659608,-6.133856,-6.638671,-7.170581,-7.724233,-8.292591,-8.867850,-9.443343,-10.016384,-10.591080,-11.179039,-11.795781,-12.453053,-13.151029,-13.875373,-14.600538,-15.296416,-15.934544,-16.491907,-16.952325,-17.306312,-17.550264,-17.685524,-17.717515,-17.654890,-17.508402,-17.289152,-17.005950,-16.662098,-16.253005,-15.766943,-15.190495,-14.516935,-13.752591,-12.917217,-12.038948,-11.147551,-10.269223,-9.424035,-8.625527,-7.881531,-7.195441,-6.567488,-5.995811,-5.477279,-5.008083
-3.966509,-4.298993,-4.661557,-5.055939,-5.483503,-5.945051,-6.440613,-6.969261,-7.529014,-8.116933,-8.729516,-9.363458,-10.016591,-10.688551,-11.380388,-12.092607,-12.822129,-13.559748,-14.289734,-14.991850,-15.644642,-16.228479,-16.727478,-17.130243,-17.429756,-17.622873,-17.709683,-17.692896,-17.577242,-17.368771,-17.073965,-16.698631,-16.246822,-15.720412,-15.120026,-14.447545,-13.709171,-12.917268,-12.089771,-11.247518,-10.410977,-9.597693,-8.820993,-8.089799,-7.409141,-6.780953,-6.204912,-5.679162,-5.200901,-4.766807
-3.835961,-4.152376,-4.497344,-4.872741,-5.280229,-5.721138,-6.196319,-6.706011,-7.249736,-7.826271,-8.433709,-9.069617,-9.731179,-10.415152,-11.117401,-11.832006,-12.550245,-13.260067,-13.946524,-14.593135,-15.183649,-15.703612,-16.141340,-16.488280,-16.738907,-16.890377,-16.942106,-16.895356,-16.752859,-16.518445,-16.196675,-15.792475,-15.310911,-14.757301,-14.137810,-13.460425,-12.735851,-11.977692,-11.201632,-10.423868,-9.659406,-8.920779,-8.217413,-7.555592,-6.938808,-6.368300,-5.843628,-5.363181,-4.924601,-4.525106
-3.696282,-3.994935,-4.320095,-4.673557,-5.056978,-5.471780,-5.919034,-6.399333,-6.912673,-7.458333,-8.034778,-8.639565,-9.269219,-9.919034,-10.582783,-11.252392,-11.917757,-12.566905,-13.186606,-13.763325,-14.284271,-14.738256,-15.116219,-15.411395,-15.619232,-15.737157,-15.764293,-15.701207,-15.549691,-15.312596,-14.993719,-14.597745,-14.130291,-13.598064,-13.009135,-12.373204,-11.701660,-11.007241,-10.303278,-9.602687,-8.917012,-8.255735,-7.625965,-7.032470,-6.477933,-5.963330,-5.488336,-5.051693,-4.651526,-4.285589
-3.550032,-3.829873,-4.133861,-4.463587,-4.820526,-5.205947,-5.620815,-6.065664,-6.540469,-7.044493,-7.576136,-8.132769,-8.710566,-9.304339,-9.907396,-10.511498,-11.106979,-11.683089,-12.228559,-12.732281,-13.183976,-13.574713,-13.897218,-14.145965,-14.317117,-14.408377,-14.418811,-14.348697,-14.199408,-13.973353,-13.673973,-13.305771,-12.874397,-12.386740,-11.850993,-11.276617,-10.674123,-10.054632,-9.429257,-8.808430,-8.201305,-7.615366,-7.056260,-6.527840,-6.032362,-5.570748,-5.142881,-4.747880,-4.384331,-4.050488
-3.399609,-3.660156,-3.942355,-4.247534,-4.576901,-4.931463,-5.311935,-5.718625,-6.151302,-6.609054,-7.090134,-7.591803,-8.110194,-8.640208,-9.175475,-9.708429,-10.230510,-10.732513,-11.205043,-11.639007,-12.026068,-12.358982,-12.631803,-12.839947,-12.980164,-13.050444,-13.049918,-12.978772,-12.838188,-12.630332,-12.358376,-12.026540,-11.640148,-11.205644,-10.730555,-10.223342,-9.693125,-9.149279,-8.600965,-8.056655,-7.523743,-7.008297,-6.514960,-6.046986,-5.606383,-5.194098,-4.810235,-4.454256,-4.125160,-3.821641
-3.247176,-3.488429,-3.748840,-4.029460,-4.331209,-4.654806,-5.000684,-5.368886,-5.758954,-6.169800,-6.599580,-7.045574,-7.504089,-7.970408,-8.438812,-8.902688,-9.354733,-9.787251,-10.192504,-10.563069,-10.892158,-11.173856,-11.403269,-11.576580,-11.691042,-11.744937,-11.737516,-11.668952,-11.540321,-11.353594,-11.111667,-10.818376,-10.478522,-10.097837,-9.682901,-9.240969,-8.779714,-8.306902,-7.830035,-7.356017,-6.890885,-6.439639,-6.006174,-5.593306,-5.202871,-4.835853,-4.492546,-4.172700,-3.875662,-3.600494
-3.094626,-3.316970,-3.556076,-3.812732,-4.087589,-4.381096,-4.693426,-5.024390,-5.373342,-5.739078,-6.119738,-6.512724,-6.914638,-7.321271,-7.727647,-8.128130,-8.516610,-8.886731,-9.232161,-9.546851,-9.825270,-10.062577,-10.254740,-10.398586,-10.491815,-10.532983,-10.521473,-10.457475,-10.341976,-10.176760,-9.964416,-9.708347,-9.412755,-9.082589,-8.723447,-8.341414,-7.942846,-7.534118,-7.121359,-6.710209,-6.305628,-5.911776,-5.531955,-5.168632,-4.823493,-4.497545,-4.191225,-3.904510,-3.637024,-3.388132
-2.943561,-3.147675,-3.366314,-3.600036,-3.849258,-4.114199,-4.394821,-4.690756,-5.001230,-5.324991,-5.660234,-6.004548,-6.354887,-6.707572,-7.058350,-7.402486,-7.734915,-8.050420,-8.343836,-8.610239,-8.845120,-9.044520,-9.205123,-9.324303,-9.400149,-9.431467,-9.417765,-9.359251,-9.256823,-9.112070,-8.927270,-8.705379,-8.450002,-8.165337,-7.856072,-7.527250,-7.184098,-6.831828,-6.475446,-6.119571,-5.768299,-5.425105,-5.092808,-4.773573,-4.468947,-4.179934,-3.907064,-3.650483,-3.410029,-3.185308
-2.795297,-2.982066,-3.181320,-3.393424,-3.618601,-3.856891,-4.108095,-4.371722,-4.646931,-4.932475,-5.226653,-5.527278,-5.831662,-6.136635,-6.438595,-6.733594,-7.017453,-7.285901,-7.534728,-7.759927,-7.957824,-8.125184,-8.259284,-8.357963,-8.419648,-8.443360,-8.428720,-8.375942,-8.285835,-8.159792,-7.999787,-7.808350,-7.588536,-7.343863,-7.078223,-6.795774,-6.500795,-6.197548,-5.890126,-5.582322,-5.277527,-4.978660,-4.688130,-4.407834,-4.139188,-3.883163,-3.640345,-3.410997,-3.195115,-2.992490
