0.737943,1.073667,1.429855,1.806972,2.205417,2.625514,3.067500,3.531514,4.017586,4.525623,5.055403,5.606558,6.178561,6.770722,7.382168,8.011839,8.658475,9.320609,9.996557,10.684414,11.382046,12.087091,12.796952,13.508801,14.219582,14.926015,15.624604,16.311646,16.983249,17.635346,18.263714,18.864004,19.431762,19.962463,20.451549,20.894464,21.286701,21.623844,21.901621,22.115952,22.263010,22.339265,22.341550,22.267107,22.113642,21.879373,21.563068,21.164086,20.682400,20.118616,19.473980,18.750379,17.950320,17.076912,16.133829,15.125266,14.055895,12.930807,11.755458,10.535606,9.277258,7.986612,6.670000,5.333841,3.984593,2.628706,1.272585,-0.077451,-1.415203,-2.734631,-4.029883,-5.295333,-6.525613,-7.715648,-8.860691,-9.956357,-10.998658,-11.984035,-12.909393,-13.772127,-14.570145,-15.301891,-15.966356,-16.563079,-17.092150,-17.554189,-17.950330,-18.282186,-18.551807,-18.761635,-18.914449,-19.013304,-19.061478,-19.062405,-19.019618,-18.936696,-18.817211,-18.664684,-18.482545,-18.274103
0.942693,1.303782,1.687360,2.094000,2.524208,2.978413,3.456952,3.960065,4.487877,5.040383,5.617441,6.218755,6.843860,7.492114,8.162680,8.854516,9.566362,10.296734,11.043906,11.805908,12.580518,13.365253,14.157370,14.953863,15.751462,16.546638,17.335612,18.114361,18.878630,19.623954,20.345670,21.038951,21.698825,22.320216,22.897978,23.426937,23.901940,24.317907,24.669885,24.953107,25.163060,25.295541,25.346730,25.313254,25.192244,24.981405,24.679059,24.284199,23.796521,23.216447,22.545146,21.784525,20.937217,20.006556,18.996533,17.911751,16.757362,15.539004,14.262733,12.934955,11.562355,10.151832,8.710442,7.245333,5.763699,4.272730,2.779568,1.291267,-0.185242,-1.643190,-3.076008,-4.477355,-5.841165,-7.161674,-8.433471,-9.651526,-10.811244,-11.908494,-12.939658,-13.901663,-14.792018,-15.608836,-16.350858,-17.017464,-17.608668,-18.125110,-18.568033,-18.939243,-19.241066,-19.476289,-19.648096,-19.759997,-19.815757,-19.819321,-19.774741,-19.686114,-19.557520,-19.392964,-19.196336,-18.971372
1.153977,1.541676,1.954042,2.391770,2.855484,3.345736,3.862982,4.407577,4.979758,5.579627,6.207141,6.862095,7.544106,8.252598,8.986790,9.745677,10.528020,11.332333,12.156868,12.999607,13.858250,14.730213,15.612613,16.502272,17.395714,18.289163,19.178552,20.059526,20.927459,21.777462,22.604408,23.402954,24.167570,24.892573,25.572167,26.200489,26.771660,27.279840,27.719294,28.084461,28.370019,28.570970,28.682715,28.701129,28.622646,28.444329,28.163939,27.779994,27.291820,26.699585,26.004318,25.207913,24.313114,23.323486,22.243364,21.077798,19.832478,18.513658,17.128072,15.682853,14.185449,12.643551,11.065016,9.457808,7.829939,6.189416,4.544198,2.902153,1.271024,-0.341614,-1.928383,-3.482145,-4.996036,-6.463513,-7.878391,-9.234895,-10.527708,-11.752020,-12.903581,-13.978745,-14.974518,-15.888597,-16.719398,-17.466076,-18.128528,-18.707391,-19.204010,-19.620405,-19.959212,-20.223616,-20.417276,-20.544234,-20.608831,-20.615614,-20.569249,-20.474443,-20.335866,-20.158091,-19.945541,-19.702445
1.371207,1.786748,2.229291,2.699666,3.198636,3.726887,4.285014,4.873506,5.492732,6.142920,6.824149,7.536324,8.279167,9.052193,9.854696,10.685735,11.544112,12.428364,13.336741,14.267198,15.217381,16.184617,17.165905,18.157908,19.156952,20.159023,21.159767,22.154499,23.138206,24.105566,25.050961,25.968503,26.852059,27.695290,28.491684,29.234614,29.917385,30.533300,31.075727,31.538179,31.914397,32.198437,32.384764,32.468350,32.444767,32.310283,32.061946,31.697666,31.216278,30.617594,29.902427,29.072609,28.130971,27.081309,25.928331,24.677582,23.335359,21.908611,20.404842,18.832008,17.198422,15.512658,13.783477,12.019748,10.230388,8.424308,6.610367,4.797330,2.993834,1.208349,-0.550852,-2.275734,-3.958537,-5.591822,-7.168520,-8.681981,-10.126040,-11.495073,-12.784060,-13.988652,-15.105227,-16.130947,-17.063800,-17.902631,-18.647162,-19.297983,-19.856536,-20.325065,-20.706557,-21.004660,-21.223586,-21.368009,-21.442953,-21.453680,-21.405582,-21.304086,-21.154560,-20.962242,-20.732173,-20.469151
1.593686,2.038275,2.512361,3.016926,3.552886,4.121085,4.722271,5.357090,6.026062,6.729566,7.467825,8.240881,9.048583,9.890563,10.766220,11.674700,12.614877,13.585335,14.584353,15.609885,16.659548,17.730606,18.819961,19.924141,21.039292,22.161174,23.285162,24.406239,25.519012,26.617714,27.696220,28.748071,29.766495,30.744445,31.674635,32.549593,33.361716,34.103339,34.766809,35.344574,35.829274,36.213850,36.491649,36.656544,36.703051,36.626447,36.422880,36.089473,35.624415,35.027025,34.297801,33.438437,32.451815,31.341963,30.113988,28.773990,27.328951,25.786616,24.155368,22.444101,20.662106,18.818961,16.924433,14.988402,13.020784,11.031487,9.030354,7.027133,5.031440,3.052729,1.100262,-0.816928,-2.690073,-4.510718,-6.270772,-7.962572,-9.578946,-11.113294,-12.559663,-13.912831,-15.168385,-16.322799,-17.373495,-18.318897,-19.158455,-19.892662,-20.523026,-21.052029,-21.483052,-21.820276,-22.068572,-22.233361,-22.320482,-22.336052,-22.286331,-22.177601,-22.016058,-21.807719,-21.558348,-21.273403
1.820599,2.295402,2.802361,3.342624,3.917281,4.527349,5.173756,5.857322,6.578745,7.338579,8.137214,8.974858,9.851516,10.766967,11.720745,12.712115,13.740053,14.803227,15.899974,17.028282,18.185772,19.369680,20.576840,21.803674,23.046179,24.299913,25.559997,26.821105,28.077467,29.322875,30.550694,31.753875,32.924978,34.056206,35.139440,36.166289,37.128147,38.016266,38.821834,39.536074,40.150349,40.656280,41.045880,41.311692,41.446932,41.445641,41.302826,41.014595,40.578282,39.992536,39.257396,38.374322,37.346188,36.177242,34.873026,33.440263,31.886719,30.221057,28.452672,26.591540,24.648069,22.632970,20.557146,18.431597,16.267347,14.075391,11.866648,9.651929,7.441917,5.247135,3.077930,0.944439,-1.143446,-3.176120,-5.144323,-7.039208,-8.852420,-10.576185,-12.203411,-13.727792,-15.143915,-16.447364,-17.634811,-18.704095,-19.654275,-20.485651,-21.199758,-21.799315,-22.288144,-22.671049,-22.953676,-23.142344,-23.243872,-23.265407,-23.214251,-23.097709,-22.922963,-22.696950,-22.426285,-22.117192
2.051008,2.557137,3.098243,3.675660,4.290671,4.944487,5.638234,6.372936,7.149490,7.968650,8.831008,9.736964,10.686711,11.680209,12.717160,13.796985,14.918801,16.081397,17.283209,18.522299,19.796332,21.102558,22.437786,23.798371,25.180198,26.578663,27.988665,29.404597,30.820338,32.229258,33.624213,34.997566,36.341193,37.646516,38.904533,40.105864,41.240810,42.299420,43.271582,44.147119,44.915913,45.568037,46.093911,46.484465,46.731319,46.826969,46.764972,46.540124,46.148628,45.588223,44.858294,43.959921,42.895892,41.670654,40.290217,38.762011,37.094715,35.298060,33.382624,31.359637,29.240797,27.038107,24.763749,22.429973,20.049020,17.633070,15.194204,12.744380,10.295422,7.859008,5.446658,3.069715,0.739320,-1.533635,-3.738556,-5.865226,-7.903891,-9.845370,-11.681179,-13.403662,-15.006134,-16.483024,-17.830006,-19.044112,-20.123824,-21.069125,-21.881498,-22.563888,-23.120604,-23.557176,-23.880175,-24.097003,-24.215670,-24.244569,-24.192265,-24.067301,-23.878032,-23.632495,-23.338304,-23.002577
2.283850,2.822345,3.398801,4.014756,4.671705,5.371076,6.114218,6.902380,7.736688,8.618127,9.547516,10.525484,11.552447,12.628580,13.753795,14.927709,16.149622,17.418489,18.732893,20.091018,21.490624,22.929024,24.403054,25.909057,27.442856,28.999735,30.574423,32.161076,33.753265,35.343970,36.925571,38.489854,40.028017,41.530687,42.987946,44.389372,45.724087,46.980828,48.148031,49.213938,50.166727,50.994661,51.686262,52.230514,52.617073,52.836503,52.880514,52.742201,52.416265,51.899210,51.189491,50.287613,49.196153,47.919717,46.464821,44.839713,43.054143,41.119109,39.046590,36.849291,34.540410,32.133438,29.642004,27.079752,24.460262,21.796996,19.103278,16.392283,13.677046,10.970466,8.285318,5.634245,3.029750,0.484159,-1.990427,-4.382210,-6.679794,-8.872313,-10.949578,-12.902251,-14.722026,-16.401826,-17.935986,-19.320426,-20.552793,-21.632551,-22.561015,-23.341315,-23.978294,-24.478329,-24.849103,-25.099337,-25.238499,-25.276510,-25.223477,-25.089443,-24.884183,-24.617043,-24.296821,-23.931682
2.517928,3.089743,3.702660,4.358444,5.058819,5.805457,6.599951,7.443804,8.338398,9.284980,10.284630,11.338242,12.446490,13.609809,14.828360,16.102004,17.430273,18.812338,20.246983,21.732572,23.267018,24.847759,26.471725,28.135308,29.834339,31.564059,33.319093,35.093428,36.880389,38.672625,40.462093,42.240044,43.997028,45.722890,47.406791,49.037232,50.602096,52.088705,53.483906,54.774173,55.945742,56.984771,57.877542,58.610688,59.171456,59.547991,59.729647,59.707301,59.473660,59.023538,58.354084,57.464933,56.358273,55.038802,53.513586,51.791827,49.884560,47.804312,45.564747,43.180332,40.666034,38.037072,35.308726,32.496199,29.614534,26.678576,23.702962,20.702139,17.690398,14.681909,11.690755,8.730957,5.816481,2.961225,0.178975,-2.516666,-5.112383,-7.595298,-9.953145,-12.174481,-14.248934,-16.167451,-17.922573,-19.508678,-20.922201,-22.161796,-23.228416,-24.125300,-24.857860,-25.433464,-25.861148,-26.151253,-26.315051,-26.364357,-26.311176,-26.167389,-25.944493,-25.653409,-25.304339,-24.906677
2.751918,3.357897,4.008275,4.705060,5.450231,6.245721,7.093398,7.995042,8.952325,9.966785,11.039802,12.172568,13.366060,14.621015,15.937891,17.316843,18.757688,20.259874,21.822445,23.444009,25.122706,26.856170,28.641500,30.475222,32.353258,34.270892,36.222734,38.202693,40.203940,42.218881,44.239129,46.255484,48.257908,50.235519,52.176585,54.068535,55.897981,57.650765,59.312024,60.866287,62.297603,63.589718,64.726279,65.691104,66.468485,67.043543,67.402619,67.533692,67.426803,67.074446,66.471922,65.617581,64.512947,63.162702,61.574507,59.758701,57.727892,55.496489,53.080226,50.495709,47.760025,44.890421,41.904076,38.817942,35.648666,32.412563,29.125639,25.803645,22.462141,19.116578,15.782371,12.474957,9.209841,6.002604,2.868889,-0.175666,-3.115528,-5.935432,-8.620583,-11.156922,-13.531427,-15.732464,-17.750147,-19.576708,-21.206834,-22.637927,-23.870274,-24.907078,-25.754340,-26.420595,-26.916532,-27.254515,-27.448075,-27.511397,-27.458850,-27.304584,-27.062201,-26.744525,-26.363431,-25.929758
2.984364,3.625225,4.313929,5.052747,5.843933,6.689706,7.592233,8.553602,9.575804,10.660703,11.810014,13.025268,14.307790,15.658661,17.078692,18.568385,20.127902,21.757030,23.455145,25.221172,27.053556,28.950214,30.908505,32.925186,34.996373,37.117500,39.283280,41.487659,43.723774,45.983914,48.259475,50.540918,52.817735,55.078416,57.310419,59.500158,61.633002,63.693289,65.664369,67.528682,69.267870,70.862941,72.294489,73.542982,74.589112,75.414224,76.000804,76.333032,76.397357,76.183078,75.682863,74.893158,73.814415,72.451120,70.811579,68.907518,66.753514,64.366350,61.764351,58.966775,55.993287,52.863553,49.596956,46.212423,42.728350,39.162608,35.532603,31.855377,28.147733,24.426363,20.707977,17.009415,13.347740,9.740292,6.204703,2.758866,-0.579158,-3.791302,-6.859723,-9.767110,-12.497065,-15.034555,-17.366418,-19.481889,-21.373114,-23.035587,-24.468450,-25.674617,-26.660662,-27.436499,-28.014868,-28.410691,-28.640369,-28.721091,-28.670201,-28.504674,-28.240707,-27.893429,-27.476721,-27.003125
3.213679,3.889995,4.617735,5.399451,6.237694,7.134993,8.093840,9.116660,10.205794,11.363467,12.591765,13.892603,15.267695,16.718521,18.246294,19.851924,21.535982,23.298664,25.139752,27.058574,29.053967,31.124230,33.267086,35.479637,37.758316,40.098841,42.496164,44.944419,47.436870,49.965851,52.522708,55.097742,57.680144,60.257942,62.817938,65.345666,67.825350,70.239882,72.570828,74.798456,76.901823,78.858909,80.646824,82.242103,83.621091,84.760440,85.637706,86.232070,86.525126,86.501719,86.150749,85.465825,84.445702,83.094376,81.420857,79.438601,77.164720,74.619060,71.823272,68.799963,65.571993,62.161954,58.591820,54.882759,51.055079,47.128274,43.121149,39.051980,34.938717,30.799179,26.651258,22.513101,18.403268,14.340849,10.345542,6.437665,2.638096,-1.031866,-4.550742,-7.897215,-11.050596,-13.991395,-16.702002,-19.167450,-21.376189,-23.320799,-24.998530,-26.411574,-27.567004,-28.476369,-29.155000,-29.621104,-29.894789,-29.997098,-29.949164,-29.771516,-29.483562,-29.103246,-28.646855,-28.128940
3.438155,4.150333,4.917638,5.742925,6.629060,7.578909,8.595311,9.681057,10.838871,12.071373,13.381060,14.770271,16.241158,17.795650,19.435417,21.161841,22.975969,24.878481,26.869649,28.949291,31.116737,33.370776,35.709616,38.130832,40.631318,43.207229,45.853929,48.565923,51.336795,54.159139,57.024476,59.923179,62.844385,65.775905,68.704135,71.613960,74.488672,77.309892,80.057511,82.709663,85.242742,87.631485,89.849131,91.867687,93.658322,95.191906,96.439718,97.374352,97.970790,98.207623,98.068283,97.542138,96.625257,95.320690,93.638197,91.593468,89.206969,86.502608,83.506395,80.245256,76.746086,73.035072,69.137268,65.076410,60.874891,56.553885,52.133543,47.633255,43.071937,38.468327,33.841275,29.210019,24.594432,20.015231,15.494133,11.053953,6.718610,2.513036,-1.537036,-5.405429,-9.066040,-12.493545,-15.664301,-18.557417,-21.155938,-23.447993,-25.427747,-27.095956,-28.460008,-29.533418,-30.334844,-30.886806,-31.214271,-31.343312,-31.299937,-31.109180,-30.794456,-30.377158,-29.876461,-29.309285
3.655968,4.404228,5.211427,6.080737,7.015365,8.018531,9.093449,10.243305,11.471233,12.780285,14.173408,15.653406,17.222916,18.884368,20.639949,22.491574,24.440839,26.488987,28.636863,30.884876,33.232955,35.680497,38.226326,40.868639,43.604949,46.432032,49.345856,52.341519,55.413165,58.553906,61.755725,65.009376,68.304266,71.628342,74.967946,78.307685,81.630276,84.916401,88.144568,91.290986,94.329489,97.231512,99.966159,102.500389,104.799346,106.826889,108.546365,109.921695,110.918815,111.507432,111.662958,111.368330,110.615387,109.405475,107.749166,105.665130,103.178411,100.318436,97.117061,93.606898,89.820018,85.787089,81.536879,77.096085,72.489385,67.739655,62.868292,57.895593,52.841157,47.724304,42.564475,37.381625,32.196583,27.031380,21.909530,16.856239,11.898533,7.065267,2.386998,-2.104319,-6.375859,-10.394721,-14.129073,-17.549648,-20.631524,-23.356003,-25.712261,-27.698432,-29.321861,-30.598456,-31.551271,-32.208599,-32.601914,-32.763933,-32.727017,-32.521961,-32.177199,-31.718358,-31.168089,-30.546098
3.865188,4.649544,5.496740,6.410285,7.393740,8.450702,9.584786,10.799597,12.098710,13.485644,14.963830,16.536581,18.207065,19.978263,21.852940,23.833607,25.922482,28.121448,30.432020,32.855296,35.391914,38.042011,40.805166,43.680358,46.665900,49.759385,52.957617,56.256531,59.651118,63.135322,66.701933,70.342471,74.047040,77.804177,81.600674,85.421381,89.248987,93.063787,96.843435,100.562695,104.193215,107.703356,111.058090,114.219017,117.144531,119.790209,122.109522,124.055036,125.580249,126.642126,127.204137,127.239345,126.732873,125.683151,124.101644,122.011157,119.443172,116.434814,113.025946,109.256783,105.166142,100.790347,96.162690,91.313313,86.269394,81.055513,75.694142,70.206176,64.611489,58.929492,53.179670,47.382111,41.558008,35.730142,29.923314,24.164736,18.484323,12.914890,7.492198,2.254817,-2.756271,-7.498459,-11.928851,-16.006282,-19.694008,-22.962768,-25.793683,-28.180301,-30.129279,-31.659531,-32.800083,-33.587164,-34.061113,-34.263572,-34.235255,-34.014375,-33.635678,-33.129993,-32.524143,-31.841096
4.063790,4.884033,5.771085,6.728805,7.761128,8.872047,10.065597,11.345828,12.716787,14.182487,15.746880,17.413829,19.187075,21.070205,23.066615,25.179478,27.411702,29.765897,32.244334,34.848903,37.581073,40.441846,43.431712,46.550596,49.797807,53.171974,56.670981,60.291888,64.030849,67.883002,71.842361,75.901673,80.052261,84.283840,88.584297,92.939442,97.332712,101.744839,106.153474,110.532779,114.853015,119.080145,123.175481,127.095419,130.791259,134.209222,137.290813,139.973892,142.194839,143.892144,145.011233,145.509767,145.362128,144.561873,143.121517,141.069863,138.447738,135.303244,131.687410,127.650760,123.240991,118.501637,113.471538,108.184872,102.671553,96.957832,91.067003,85.020141,78.836840,72.535930,66.136178,59.656966,53.118962,46.544779,39.959613,33.391853,26.873627,20.441269,14.135679,8.002550,2.092351,-3.540159,-8.837264,-13.740875,-18.196540,-22.158505,-25.594828,-28.491230,-30.852594,-32.701779,-34.076223,-35.023349,-35.595817,-35.847406,-35.829918,-35.591151,-35.173800,-34.615073,-33.946775,-33.195680
